rank_2024,rank_2023,rank_2022,rank_2021,rank_2020,rank_2019,Firma,Miejscowość,GPW,Rok założenia (KRS),Rok założenia  biznesu w,REGON,KRS,NIP,Forma prawna,PK,Opis,Lista200,Rodzaj właściciela,S/J,year,current_assets,depreciation,employment,equity,exports,fixed_assets,gross_profit,income_tax,liabilities_and_provisions,net_profit,operating_profit,sales,total_assets,total_liabilities,wages_total
47.0,48,48.0,43.0,40.0,42.0,"Grupa Neuca SA, Toruń ",Toruń,SG),1990,2001.0,870227804,49872.0,8790017162,SA,4646,Sprzedaż hurtowa wyrobów farmaceutycznych i medycznych,ochrona zdrowia i farmacja,450,S,2022,3265631.0,28692.0,3981.0,930542.0,112325.4,1573989.0,201951.0,,3909078.0,147592.0,241328.0,11232540.0,4839620.0,,494407.0
47.0,48,48.0,43.0,40.0,42.0,"Grupa Neuca SA, Toruń ",Toruń,SG),1990,2001.0,870227804,49872.0,8790017162,SA,4646,Sprzedaż hurtowa wyrobów farmaceutycznych i medycznych,ochrona zdrowia i farmacja,450,S,2023,3288778.0,114606.0,4633.0,1057201.0,118126.36,1886489.0,208789.0,,4118066.0,159459.0,265076.0,11812636.0,5175267.0,,646166.0
47.0,48,48.0,43.0,40.0,42.0,"Grupa Neuca SA, Toruń ",Toruń,SG),1990,2001.0,870227804,49872.0,8790017162,SA,4646,Sprzedaż hurtowa wyrobów farmaceutycznych i medycznych,ochrona zdrowia i farmacja,450,S,2024,3565112.0,120158.0,4445.0,1411743.0,0.0,1945070.0,226993.0,55435.0,4098439.0,171558.0,274721.0,12611751.0,5510182.0,,736836.0
618.0,664,701.0,649.0,553.0,611.0,"Apator SA GK, Toruń",Toruń,SG),1949,2001.0,870037630,56456.0,8790166896,SA,2651,"Produkcja instrumentów i przyrządów pomiarowych, kontrolnych i nawigacyjnych",produkcja,450,S,2019,415473.0,49871.0,2547.0,492889.0,412195.0,472363.0,73884.0,,,55287.0,76417.0,877593.0,887836.0,394947.0,215408.0
618.0,664,701.0,649.0,553.0,611.0,"Apator SA GK, Toruń",Toruń,SG),1949,2001.0,870037630,56456.0,8790166896,SA,2651,"Produkcja instrumentów i przyrządów pomiarowych, kontrolnych i nawigacyjnych",produkcja,450,S,2020,378338.0,52602.0,2460.0,517804.0,380983.0,496611.0,81917.0,,357708.0,62825.0,78314.0,934465.0,874949.0,,214155.0
618.0,664,701.0,649.0,553.0,611.0,"Apator SA GK, Toruń",Toruń,SG),1949,2001.0,870037630,56456.0,8790166896,SA,2651,"Produkcja instrumentów i przyrządów pomiarowych, kontrolnych i nawigacyjnych",produkcja,450,S,2021,466074.0,55772.0,2269.0,551275.0,442387.0,533186.0,85244.0,,447985.0,63336.0,94801.0,940083.0,999260.0,,228783.0
618.0,664,701.0,649.0,553.0,611.0,"Apator SA GK, Toruń",Toruń,SG),1949,2001.0,870037630,56456.0,8790166896,SA,2651,"Produkcja instrumentów i przyrządów pomiarowych, kontrolnych i nawigacyjnych",produkcja,450,S,2022,514068.0,55727.0,2334.0,539148.0,510342.84891223,527979.0,15915.0,,502899.0,7205.0,31340.0,1081792.0,1042047.0,,240150.0
618.0,664,701.0,649.0,553.0,611.0,"Apator SA GK, Toruń",Toruń,SG),1949,2001.0,870037630,56456.0,8790166896,SA,2651,"Produkcja instrumentów i przyrządów pomiarowych, kontrolnych i nawigacyjnych",produkcja,450,S,2023,486217.0,56117.0,2360.0,548686.0,496801.0,488949.0,40228.0,,426480.0,18313.0,52828.0,1137503.0,975166.0,,253745.0
618.0,664,701.0,649.0,553.0,611.0,"Apator SA GK, Toruń",Toruń,SG),1949,2001.0,870037630,56456.0,8790166896,SA,2651,"Produkcja instrumentów i przyrządów pomiarowych, kontrolnych i nawigacyjnych",produkcja,450,S,2024,467410.0,57312.0,2294.0,592502.0,506734.0,497947.0,81818.0,8604.0,372855.0,73214.0,85134.0,1227799.0,965357.0,,278807.0
223.0,201,172.0,167.0,205.0,191.0,"Erbud SA GK, Warszawa",Warszawa,SG),1990,2006.0,5728373,268667.0,8790172253,SA,4120,Roboty budowlane związane ze wznoszeniem budynków mieszkalnych i niemieszkalnych,budownictwo,450,S,2019,983761.0,21295.0,2475.0,274816.0,137.1,189734.0,48886.0,,,35044.0,58400.0,2313363.0,1173495.0,925679.0,306863.0
223.0,201,172.0,167.0,205.0,191.0,"Erbud SA GK, Warszawa",Warszawa,SG),1990,2006.0,5728373,268667.0,8790172253,SA,4120,Roboty budowlane związane ze wznoszeniem budynków mieszkalnych i niemieszkalnych,budownictwo,450,S,2020,990140.0,22941.0,2437.0,310493.0,379608.0,209723.0,64253.0,,889370.0,50373.0,70618.0,2228344.0,1199863.0,,333146.0
223.0,201,172.0,167.0,205.0,191.0,"Erbud SA GK, Warszawa",Warszawa,SG),1990,2006.0,5728373,268667.0,8790172253,SA,4120,Roboty budowlane związane ze wznoszeniem budynków mieszkalnych i niemieszkalnych,budownictwo,450,S,2021,1503718.0,27649.0,2860.0,684733.0,413512.0,329472.0,85395.0,,1148457.0,21338.0,90814.0,3102095.0,1833190.0,,435213.0
223.0,201,172.0,167.0,205.0,191.0,"Erbud SA GK, Warszawa",Warszawa,SG),1990,2006.0,5728373,268667.0,8790172253,SA,4120,Roboty budowlane związane ze wznoszeniem budynków mieszkalnych i niemieszkalnych,budownictwo,450,S,2022,1573713.0,9236.0,2895.0,665478.0,495316.0,442555.0,-1616.0,,1350790.0,10994.0,20858.0,3855649.0,2016268.0,,479151.0
223.0,201,172.0,167.0,205.0,191.0,"Erbud SA GK, Warszawa",Warszawa,SG),1990,2006.0,5728373,268667.0,8790172253,SA,4120,Roboty budowlane związane ze wznoszeniem budynków mieszkalnych i niemieszkalnych,budownictwo,450,S,2023,1573713.0,36934.0,2789.0,674946.0,599612.0,195867.0,50474.0,,1298887.0,23295.0,20087.0,3234363.0,1769580.0,,492305.0
223.0,201,172.0,167.0,205.0,191.0,"Erbud SA GK, Warszawa",Warszawa,SG),1990,2006.0,5728373,268667.0,8790172253,SA,4120,Roboty budowlane związane ze wznoszeniem budynków mieszkalnych i niemieszkalnych,budownictwo,450,S,2024,1423633.0,43106.0,2809.0,629010.0,333414.0,604304.0,56.0,17165.0,1398927.0,-17165.0,20653.0,2979789.0,2027937.0,,527158.0
103.0,96,116.0,116.0,123.0,122.0,"Toyota Motor Manufacturing Poland sp. z o.o., Wałbrzych",Wałbrzych,PR,1999,2001.0,891053182,7065.0,8862490058,sp. z o.o.,2910,Produkcja silników do pojazdów samochodowych (z wyłączeniem motocykli) oraz do ciągników rolniczych,motoryzacja,500,J,2019,957826.99206,147459.96953,1961.0,1345707.04906,2589491.24,1951014.16159,381.76789,,,-18780.65016,58951.02763,3481322.05563,2908841.15365,1563134.10459,303897.70919
103.0,96,116.0,116.0,123.0,122.0,"Toyota Motor Manufacturing Poland sp. z o.o., Wałbrzych",Wałbrzych,PR,1999,2001.0,891053182,7065.0,8862490058,sp. z o.o.,2910,Produkcja silników do pojazdów samochodowych (z wyłączeniem motocykli) oraz do ciągników rolniczych,motoryzacja,500,J,2020,1288936.39395,231942.77868,2458.0,1309672.52597,3135033.0,2535653.06214,-30635.82386,,2514916.93012,-36034.52309,26952.62501,3616391.32496,3824589.45609,,320540.89032
103.0,96,116.0,116.0,123.0,122.0,"Toyota Motor Manufacturing Poland sp. z o.o., Wałbrzych",Wałbrzych,PR,1999,2001.0,891053182,7065.0,8862490058,sp. z o.o.,2910,Produkcja silników do pojazdów samochodowych (z wyłączeniem motocykli) oraz do ciągników rolniczych,motoryzacja,500,J,2021,1556046.73998,347978.93773,2739.0,1305351.06308,4392087.0,2627096.7759,18379.61467,,2877792.4528,-4321.46289,26195.35994,4455474.27775,4183143.51588,,406270.13599
103.0,96,116.0,116.0,123.0,122.0,"Toyota Motor Manufacturing Poland sp. z o.o., Wałbrzych",Wałbrzych,PR,1999,2001.0,891053182,7065.0,8862490058,sp. z o.o.,2910,Produkcja silników do pojazdów samochodowych (z wyłączeniem motocykli) oraz do ciągników rolniczych,motoryzacja,500,J,2022,1524236.56933,424421.36974,2825.0,1315115.38587,5682498.0,2316753.86468,33554.55328,,2525875.04814,9764.322789999998,66427.59434000001,5691724.32382,3840990.434009999,,452065.55041
103.0,96,116.0,116.0,123.0,122.0,"Toyota Motor Manufacturing Poland sp. z o.o., Wałbrzych",Wałbrzych,PR,1999,2001.0,891053182,7065.0,8862490058,sp. z o.o.,2910,Produkcja silników do pojazdów samochodowych (z wyłączeniem motocykli) oraz do ciągników rolniczych,motoryzacja,500,J,2023,1449387.48848,429264.44418,2866.0,1548592.14899,5682498.0,1934929.27244,262101.59509,,1835724.61193,233476.76312,202964.12391,6179991.77549,3384316.76092,,452065.55041
103.0,96,116.0,116.0,123.0,122.0,"Toyota Motor Manufacturing Poland sp. z o.o., Wałbrzych",Wałbrzych,PR,1999,2001.0,891053182,7065.0,8862490058,sp. z o.o.,2910,Produkcja silników do pojazdów samochodowych (z wyłączeniem motocykli) oraz do ciągników rolniczych,motoryzacja,500,J,2024,1339872.0,428529.0,2778.0,1665855.0,5283686.0,1576016.0,214539.0,5225.0,2150034.0,209315.0,232241.0,5719995.0,2915888.0,,569718.0
696.0,645,619.0,596.0,668.0,663.0,"Rawlplug SA GK, Wrocław",Wrocław,SG),1982,2001.0,932098397,33537.0,8951687880,SA,2223,Produkcja wyrobów dla budownictwa z tworzyw sztucznych,budownictwo,400,S,2019,454792.0,32796.0,1842.0,477425.0,561510.0,519573.0,46313.0,,,36632.0,55940.0,813726.0,974365.0,496940.0,142238.0
696.0,645,619.0,596.0,668.0,663.0,"Rawlplug SA GK, Wrocław",Wrocław,SG),1982,2001.0,932098397,33537.0,8951687880,SA,2223,Produkcja wyrobów dla budownictwa z tworzyw sztucznych,budownictwo,400,S,2020,454373.0,34660.0,1812.0,527086.0,540328.0,542342.0,68559.0,,469629.0,57927.0,80005.0,787628.0,996715.0,,138415.0
696.0,645,619.0,596.0,668.0,663.0,"Rawlplug SA GK, Wrocław",Wrocław,SG),1982,2001.0,932098397,33537.0,8951687880,SA,2223,Produkcja wyrobów dla budownictwa z tworzyw sztucznych,budownictwo,400,S,2021,643171.0,35927.0,1800.0,643740.0,730389.0,567868.0,153644.0,,567299.0,125767.0,160162.0,1011846.0,1211039.0,,165205.0
696.0,645,619.0,596.0,668.0,663.0,"Rawlplug SA GK, Wrocław",Wrocław,SG),1982,2001.0,932098397,33537.0,8951687880,SA,2223,Produkcja wyrobów dla budownictwa z tworzyw sztucznych,budownictwo,400,S,2022,765735.0,42465.0,1965.0,742968.0,883749.0,646045.0,153925.0,,668812.0,127043.0,159009.0,1218541.0,1411780.0,,188271.0
696.0,645,619.0,596.0,668.0,663.0,"Rawlplug SA GK, Wrocław",Wrocław,SG),1982,2001.0,932098397,33537.0,8951687880,SA,2223,Produkcja wyrobów dla budownictwa z tworzyw sztucznych,budownictwo,400,S,2023,743806.0,51671.0,1949.0,706160.0,825051.0,667949.0,57718.0,,705595.0,44094.0,91133.0,1165879.0,1411755.0,,213046.0
696.0,645,619.0,596.0,668.0,663.0,"Rawlplug SA GK, Wrocław",Wrocław,SG),1982,2001.0,932098397,33537.0,8951687880,SA,2223,Produkcja wyrobów dla budownictwa z tworzyw sztucznych,budownictwo,400,S,2024,737164.0,53217.0,2282.0,747369.0,742786.0,714208.0,84115.0,20838.0,704003.0,63277.0,99652.0,1133390.0,1451372.0,,222946.0
346.0,203,189.0,197.0,257.0,187.0,"Wielton SA GK, Wieluń",Wieluń,SG),1996,2004.0,932842826,225220.0,8992462770,SA,2920,Produkcja nadwozi do pojazdów silnikowych; produkcja przyczep i naczep,motoryzacja,400,S,2019,752709.0,46153.0,2953.0,403425.0,1927295.0,645070.0,80474.0,,,57891.0,89687.0,2343187.0,1397779.0,994354.0,297310.0
346.0,203,189.0,197.0,257.0,187.0,"Wielton SA GK, Wieluń",Wieluń,SG),1996,2004.0,932842826,225220.0,8992462770,SA,2920,Produkcja nadwozi do pojazdów silnikowych; produkcja przyczep i naczep,motoryzacja,400,S,2020,787236.0,59025.0,3192.0,427682.0,1519553.0,692032.0,19992.0,,1051586.0,27292.0,37017.0,1817302.0,1479268.0,,278097.0
346.0,203,189.0,197.0,257.0,187.0,"Wielton SA GK, Wieluń",Wieluń,SG),1996,2004.0,932842826,225220.0,8992462770,SA,2920,Produkcja nadwozi do pojazdów silnikowych; produkcja przyczep i naczep,motoryzacja,400,S,2021,1127106.0,65167.0,3476.0,465949.0,2086829.0,730407.0,59184.0,,1391564.0,47636.0,79293.0,2696420.0,1857513.0,,352335.0
346.0,203,189.0,197.0,257.0,187.0,"Wielton SA GK, Wieluń",Wieluń,SG),1996,2004.0,932842826,225220.0,8992462770,SA,2920,Produkcja nadwozi do pojazdów silnikowych; produkcja przyczep i naczep,motoryzacja,400,S,2022,1287605.0,72120.0,3586.0,564935.0,2823775.0,817212.0,126746.0,,1539882.0,114430.0,130920.0,3433366.0,2104817.0,,415010.0
346.0,203,189.0,197.0,257.0,187.0,"Wielton SA GK, Wieluń",Wieluń,SG),1996,2004.0,932842826,225220.0,8992462770,SA,2920,Produkcja nadwozi do pojazdów silnikowych; produkcja przyczep i naczep,motoryzacja,400,S,2023,1093892.0,76666.0,3448.0,627305.0,2663748.0,908462.0,117154.0,,1375049.0,103963.0,129914.0,3225223.0,2002354.0,,495133.0
346.0,203,189.0,197.0,257.0,187.0,"Wielton SA GK, Wieluń",Wieluń,SG),1996,2004.0,932842826,225220.0,8992462770,SA,2920,Produkcja nadwozi do pojazdów silnikowych; produkcja przyczep i naczep,motoryzacja,400,S,2024,886067.0,87126.0,3095.0,481154.0,1682070.0,988784.0,-144483.0,2661.0,1393697.0,-147144.0,-104370.0,2104751.0,1874851.0,,439771.0
387.0,449,712.0,672.0,1066.0,658.0,"Develia SA GK, Wrocław",Wrocław,SG),2007,2006.0,20246398,253077.0,8992562750,SA,6420,Budownictwo-mieszkaniowe,budownictwo,450,S,2019,2009216.0,1434.0,153.14,1492111.0,0.0,1234709.0,151046.0,,,117382.0,172682.0,819264.0,3243925.0,1735041.0,40034.0
387.0,449,712.0,672.0,1066.0,658.0,"Develia SA GK, Wrocław",Wrocław,SG),2007,2006.0,20246398,253077.0,8992562750,SA,6420,Budownictwo-mieszkaniowe,budownictwo,450,S,2020,1762561.0,1868.0,163.0,1317788.0,0.0,1053680.0,-134473.0,,1498453.0,-138800.0,-72422.0,517114.0,2816241.0,,33983.0
387.0,449,712.0,672.0,1066.0,658.0,"Develia SA GK, Wrocław",Wrocław,SG),2007,2006.0,20246398,253077.0,8992562750,SA,6420,Budownictwo-mieszkaniowe,budownictwo,450,S,2021,2724390.0,1554.0,172.0,1400409.0,0.0,525450.0,201697.0,,1835148.0,153946.0,219809.0,911934.0,3249840.0,,49967.0
387.0,449,712.0,672.0,1066.0,658.0,"Develia SA GK, Wrocław",Wrocław,SG),2007,2006.0,20246398,253077.0,8992562750,SA,6420,Budownictwo-mieszkaniowe,budownictwo,450,S,2022,2702247.0,537.0,177.0,1434923.0,0.0,246685.0,273241.0,,1514009.0,231831.0,289361.0,1067919.0,2948932.0,,45692.0
387.0,449,712.0,672.0,1066.0,658.0,"Develia SA GK, Wrocław",Wrocław,SG),2007,2006.0,20246398,253077.0,8992562750,SA,6420,Budownictwo-mieszkaniowe,budownictwo,450,S,2023,3375858.0,2952.0,221.0,1548422.0,0.0,432208.0,341027.0,,2259644.0,275385.0,329585.0,1607825.0,3808066.0,,82128.0
387.0,449,712.0,672.0,1066.0,658.0,"Develia SA GK, Wrocław",Wrocław,SG),2007,2006.0,20246398,253077.0,8992562750,SA,6420,Budownictwo-mieszkaniowe,budownictwo,450,S,2024,3834095.0,6656.0,269.0,1717005.0,0.0,447814.0,477311.0,98170.0,2564904.0,379141.0,450336.0,1789530.0,4281909.0,,89769.0
360.0,292,207.0,260.0,332.0,343.0,"PCC Rokita SA GK, Brzeg Dolny",Brzeg Dolny,SG),1949,2002.0,930613932,105885.0,9170000015,SA,2016,Produkcja tworzyw sztucznych w formach podstawowych,chemia,450,S,2019,381303.0,100480.0,1829.0,736744.0,754218.0,1582054.0,136315.0,,,93293.0,173630.0,1491911.0,1963357.0,1226613.0,168607.0
360.0,292,207.0,260.0,332.0,343.0,"PCC Rokita SA GK, Brzeg Dolny",Brzeg Dolny,SG),1949,2002.0,930613932,105885.0,9170000015,SA,2016,Produkcja tworzyw sztucznych w formach podstawowych,chemia,450,S,2020,476732.0,146581.0,1743.0,786747.0,761138.0,1584053.0,152981.0,,1274038.0,117405.0,179672.0,1475850.0,2060785.0,,172923.0
360.0,292,207.0,260.0,332.0,343.0,"PCC Rokita SA GK, Brzeg Dolny",Brzeg Dolny,SG),1949,2002.0,930613932,105885.0,9170000015,SA,2016,Produkcja tworzyw sztucznych w formach podstawowych,chemia,450,S,2021,797595.0,168598.0,1691.0,714894.0,1181630.0,1561507.0,466821.0,,1228683.0,417322.0,482873.0,2203306.0,2359102.0,,211412.0
360.0,292,207.0,260.0,332.0,343.0,"PCC Rokita SA GK, Brzeg Dolny",Brzeg Dolny,SG),1949,2002.0,930613932,105885.0,9170000015,SA,2016,Produkcja tworzyw sztucznych w formach podstawowych,chemia,450,S,2022,1202009.0,48368.0,1822.0,1543138.0,1738765.0,1690364.0,813716.0,,1349235.0,675085.0,832233.0,3142712.0,2892373.0,,289261.0
360.0,292,207.0,260.0,332.0,343.0,"PCC Rokita SA GK, Brzeg Dolny",Brzeg Dolny,SG),1949,2002.0,930613932,105885.0,9170000015,SA,2016,Produkcja tworzyw sztucznych w formach podstawowych,chemia,450,S,2023,797167.0,175082.0,1444.0,1381420.0,1227286.0,1727731.0,313653.0,,1143478.0,267879.0,342874.0,2388191.0,2524898.0,,255889.0
360.0,292,207.0,260.0,332.0,343.0,"PCC Rokita SA GK, Brzeg Dolny",Brzeg Dolny,SG),1949,2002.0,930613932,105885.0,9170000015,SA,2016,Produkcja tworzyw sztucznych w formach podstawowych,chemia,450,S,2024,786418.0,178918.0,1447.0,1393860.0,950242.0,1727980.0,160400.0,17331.0,1120538.0,143069.0,194408.0,1947364.0,2514398.0,,254884.0
8.0,6,6.0,13.0,11.0,11.0,"Tauron Polska Energia SA GK, Katowice",Katowice,SG),2006,2007.0,240524697,271562.0,9542583988,SA,3514,Handel energią elektryczną,energetyka,145,S,2019,6865478.0,1991733.0,26086.0,19092660.0,204386.0,35052287.0,-15368.0,,,-11683.0,199048.0,19112336.0,41917765.0,22825105.0,2563472.0
8.0,6,6.0,13.0,11.0,11.0,"Tauron Polska Energia SA GK, Katowice",Katowice,SG),2006,2007.0,240524697,271562.0,9542583988,SA,3514,Handel energią elektryczną,energetyka,145,S,2020,7674673.0,1954142.0,25719.0,16412265.0,174156.0,31736391.0,-1655668.0,,22998799.0,-2173000.0,-1014635.0,20850000.0,39411064.0,,2738000.0
8.0,6,6.0,13.0,11.0,11.0,"Tauron Polska Energia SA GK, Katowice",Katowice,SG),2006,2007.0,240524697,271562.0,9542583988,SA,3514,Handel energią elektryczną,energetyka,145,S,2021,6220000.0,2100000.0,25333.0,16524000.0,859000.0,33855000.0,675000.0,,23551000.0,385000.0,916000.0,25614000.0,40075000.0,,2854000.0
8.0,6,6.0,13.0,11.0,11.0,"Tauron Polska Energia SA GK, Katowice",Katowice,SG),2006,2007.0,240524697,271562.0,9542583988,SA,3514,Handel energią elektryczną,energetyka,145,S,2022,10267000.0,581000.0,25740.0,16614000.0,1801000.0,35053000.0,110000.0,,28706000.0,-134000.0,1069000.0,36311000.0,45320000.0,,2439000.0
8.0,6,6.0,13.0,11.0,11.0,"Tauron Polska Energia SA GK, Katowice",Katowice,SG),2006,2007.0,240524697,271562.0,9542583988,SA,3514,Handel energią elektryczną,energetyka,145,S,2023,10223000.0,2226000.0,18728.0,16569000.0,753000.0,35053000.0,1622000.0,,28707000.0,1128000.0,2714000.0,71977000.0,45276000.0,,2851000.0
8.0,6,6.0,13.0,11.0,11.0,"Tauron Polska Energia SA GK, Katowice",Katowice,SG),2006,2007.0,240524697,271562.0,9542583988,SA,3514,Handel energią elektryczną,energetyka,145,S,2024,7645000.0,2349000.0,18742.0,17754000.0,294000.0,38069000.0,1886000.0,1296000.0,27960000.0,590000.0,2651000.0,32535000.0,45714000.0,,2965000.0
